timestamp,price,signal,position,position_value,equity,gross_pnl,fees_maker,fees_taker,net_pnl_maker,net_pnl_taker,is_liquidated
2023-07-28,443.84307861328125,1.0,22.530485394170043,10000.0,10756.09085085168,0.0,0.0,0.0,0.0,0.0,False
2023-07-31,444.68817138671875,0.0,0.0,0.0,10768.121681065139,19.04035038865186,7.009520175194326,10.009520175194325,12.030830213457534,9.030830213457534,False
2023-07-31,444.68817138671875,-1.0,-22.487668086191565,10000.0,10768.121681065139,0.0,0.0,0.0,0.0,0.0,False
2023-08-01,443.4156799316406,-1.0,-22.487668086191565,10000.0,10796.73704654945,28.61536548431104,0.0,0.0,28.61536548431104,28.61536548431104,False
2023-08-02,437.24737548828125,0.0,0.0,0.0,10928.531492600527,167.32614846115757,6.916336925769421,9.916336925769421,160.40981153538814,157.40981153538814,False
2023-08-02,437.24737548828125,1.0,22.8703488244677,10000.0,10928.531492600527,0.0,0.0,0.0,0.0,0.0,False
2023-08-03,435.99432373046875,0.0,0.0,0.0,10892.888090669641,-28.65773079628343,6.9856711346018585,9.985671134601859,-35.64340193088529,-38.64340193088529,False
2023-08-03,435.99432373046875,-1.0,-22.936078420557582,10000.0,10892.888090669641,0.0,0.0,0.0,0.0,0.0,False
2023-08-04,434.0223693847656,0.0,0.0,0.0,10931.139604634203,45.22889951480465,6.977385550242598,9.977385550242598,38.25151396456205,35.25151396456205,False
2023-08-04,434.0223693847656,1.0,23.04028710357758,10000.0,10931.139604634203,0.0,0.0,0.0,0.0,0.0,False
2023-08-07,437.8107604980469,1.0,23.04028710357758,10000.0,11018.425223544846,87.28561891064237,0.0,0.0,87.28561891064237,87.28561891064237,False
2023-08-08,435.90692138671875,1.0,23.04028710357758,10000.0,10974.560223820825,43.42061918662148,0.0,0.0,43.42061918662148,43.42061918662148,False
2023-08-09,432.99273681640625,0.0,0.0,0.0,10900.428436163002,-23.723029986194888,6.988138485006902,9.988138485006903,-30.71116847120179,-33.71116847120179,False
2023-08-09,432.99273681640625,-1.0,-23.095075620725968,10000.0,10900.428436163002,0.0,0.0,0.0,0.0,0.0,False
2023-08-10,433.1481628417969,0.0,0.0,0.0,10889.837065565272,-3.5895758098249644,7.001794787904912,10.001794787904913,-10.591370597729878,-13.591370597729878,False
2023-08-10,433.1481628417969,1.0,23.086788442993818,10000.0,10889.837065565272,0.0,0.0,0.0,0.0,0.0,False
2023-08-11,432.8956298828125,1.0,23.086788442993818,10000.0,10884.006890566317,-5.830174998955044,0.0,0.0,-5.830174998955044,-5.830174998955044,False
2023-08-14,435.28515625,1.0,23.086788442993818,10000.0,10939.17338028453,49.33631471925764,0.0,0.0,49.33631471925764,49.33631471925764,False
2023-08-15,430.2145690917969,1.0,23.086788442993818,10000.0,10822.109807281335,-67.72725828393777,0.0,0.0,-67.72725828393777,-67.72725828393777,False
2023-08-16,427.0576171875,1.0,23.086788442993818,10000.0,10749.225926542125,-140.6111390231472,0.0,0.0,-140.6111390231472,-140.6111390231472,False
2023-08-17,423.80352783203125,1.0,23.086788442993818,10000.0,10674.09945401782,-215.73761154745262,0.0,0.0,-215.73761154745262,-215.73761154745262,False
2023-08-18,424.0074768066406,1.0,23.086788442993818,10000.0,10678.807980847792,-211.02908471748015,0.0,0.0,-211.02908471748015,-211.02908471748015,False
2023-08-21,426.7662353515625,1.0,23.086788442993818,10000.0,10742.498855739705,-147.3382098255679,0.0,0.0,-147.3382098255679,-147.3382098255679,False
2023-08-22,425.6102600097656,1.0,23.086788442993818,10000.0,10715.811097578324,-174.02596798694867,0.0,0.0,-174.02596798694867,-174.02596798694867,False
2023-08-23,430.3506164550781,1.0,23.086788442993818,10000.0,10825.250703975635,-64.58636158963782,0.0,0.0,-64.58636158963782,-64.58636158963782,False
2023-08-24,424.38629150390625,1.0,23.086788442993818,10000.0,10687.553595622661,-202.2834699426112,0.0,0.0,-202.2834699426112,-202.2834699426112,False
2023-08-25,427.3781433105469,1.0,23.086788442993818,10000.0,10756.625845335362,-133.2112202299104,0.0,0.0,-133.2112202299104,-133.2112202299104,False
2023-08-28,430.0883483886719,1.0,23.086788442993818,10000.0,10819.19577661116,-70.64128895411159,0.0,0.0,-70.64128895411159,-70.64128895411159,False
2023-08-29,436.3051452636719,1.0,23.086788442993818,10000.0,10962.721650857351,72.88458529207855,0.0,0.0,72.88458529207855,72.88458529207855,False
2023-08-30,438.10223388671875,1.0,23.086788442993818,10000.0,11004.210655710946,114.373590145673,0.0,0.0,114.373590145673,114.373590145673,False
2023-08-31,437.46112060546875,1.0,23.086788442993818,10000.0,10989.409409018734,99.57234345346114,0.0,0.0,99.57234345346114,99.57234345346114,False
2023-09-01,438.2770690917969,1.0,23.086788442993818,10000.0,11008.247039102971,118.40997353769853,0.0,0.0,118.40997353769853,118.40997353769853,False
2023-09-05,436.3829040527344,1.0,23.086788442993818,10000.0,10964.51685157002,74.67978600474817,0.0,0.0,74.67978600474817,74.67978600474817,False
2023-09-06,433.44927978515625,1.0,23.086788442993818,10000.0,10896.788888733212,6.9518231679394376,0.0,0.0,6.9518231679394376,6.9518231679394376,False
2023-09-07,432.1184997558594,1.0,23.086788442993818,10000.0,10866.065451732673,-23.77161383259954,0.0,0.0,-23.77161383259954,-23.77161383259954,False
2023-09-08,432.7693176269531,1.0,23.086788442993818,10000.0,10881.090746237534,-8.746319327738092,0.0,0.0,-8.746319327738092,-8.746319327738092,False
2023-09-11,435.6155090332031,1.0,23.086788442993818,10000.0,10946.800165101895,56.963099536622394,0.0,0.0,56.963099536622394,56.963099536622394,False
2023-09-12,433.2258605957031,1.0,23.086788442993818,10000.0,10891.630857172202,1.793791606929517,0.0,0.0,1.793791606929517,1.793791606929517,False
2023-09-13,433.7309875488281,1.0,23.086788442993818,10000.0,10903.292616275854,13.45555071058152,0.0,0.0,13.45555071058152,13.45555071058152,False
2023-09-14,437.4707946777344,1.0,23.086788442993818,10000.0,10989.632752278512,99.79568671323977,0.0,0.0,99.79568671323977,99.79568671323977,False
2023-09-15,432.20001220703125,1.0,23.086788442993818,10000.0,10867.947312448348,-21.889753116924112,0.0,0.0,-21.889753116924112,-21.889753116924112,False
2023-09-18,432.45343017578125,0.0,0.0,0.0,10866.805939053576,-16.039146084738604,6.991980426957631,9.991980426957632,-23.031126511696236,-26.031126511696236,False
2023-09-18,432.45343017578125,-1.0,-23.123877167387146,10000.0,10866.805939053576,0.0,0.0,0.0,0.0,0.0,False
2023-09-19,431.5566711425781,0.0,0.0,0.0,10880.552853058976,20.73654573253407,6.989631727133733,9.989631727133734,13.746914005400335,10.746914005400335,False
2023-09-19,431.5566711425781,1.0,23.17192774131903,10000.0,10880.552853058976,0.0,0.0,0.0,0.0,0.0,False
2023-09-20,427.58917236328125,1.0,23.17192774131903,10000.0,10788.618258031338,-91.93459502763835,0.0,0.0,-91.93459502763835,-91.93459502763835,False
2023-09-21,420.5218505859375,1.0,23.17192774131903,10000.0,10624.854788482078,-255.6980645768981,0.0,0.0,-255.6980645768981,-255.6980645768981,False
2023-09-22,419.5762634277344,0.0,0.0,0.0,10596.082515750015,-277.60914187990056,6.86119542906005,9.86119542906005,-284.4703373089606,-287.4703373089606,False
2023-09-22,419.5762634277344,-1.0,-23.833569416689244,10000.0,10596.082515750015,0.0,0.0,0.0,0.0,0.0,False
2023-09-25,421.3407287597656,0.0,0.0,0.0,10547.00798202222,-42.05350697430731,7.0210267534871535,10.021026753487153,-49.07453372779447,-52.07453372779446,False
2023-09-25,421.3407287597656,1.0,23.733760629871757,10000.0,10547.00798202222,0.0,0.0,0.0,0.0,0.0,False
2023-09-26,415.1506652832031,1.0,23.733760629871757,10000.0,10400.094497185773,-146.91348483644651,0.0,0.0,-146.91348483644651,-146.91348483644651,False
2023-09-27,415.3163757324219,1.0,23.733760629871757,10000.0,10404.0274293214,-142.98055270081932,0.0,0.0,-142.98055270081932,-142.98055270081932,False
2023-09-28,417.7240905761719,1.0,23.733760629871757,10000.0,10461.171557087951,-85.8364249342685,0.0,0.0,-85.8364249342685,-85.8364249342685,False
2023-09-29,416.7103271484375,1.0,23.733760629871757,10000.0,10437.111138558786,-109.89684346343347,0.0,0.0,-109.89684346343347,-109.89684346343347,False
2023-10-02,416.54461669921875,1.0,23.733760629871757,10000.0,10433.17820642316,-113.82977559906067,0.0,0.0,-113.82977559906067,-113.82977559906067,False
2023-10-03,410.9687194824219,1.0,23.733760629871757,10000.0,10300.841196582935,-246.16678543928538,0.0,0.0,-246.16678543928538,-246.16678543928538,False
2023-10-04,413.9613952636719,1.0,23.733760629871757,10000.0,10371.868647217936,-175.13933480428386,0.0,0.0,-175.13933480428386,-175.13933480428386,False
2023-10-05,413.8054504394531,1.0,23.733760629871757,10000.0,10368.16749008846,-178.84049193375904,0.0,0.0,-178.84049193375904,-178.84049193375904,False
2023-10-06,418.71844482421875,1.0,23.733760629871757,10000.0,10484.771322792392,-62.23665922982764,0.0,0.0,-62.23665922982764,-62.23665922982764,False
2023-10-09,421.3991394042969,1.0,23.733760629871757,10000.0,10548.39428627776,1.3863042555403808,0.0,0.0,1.3863042555403808,1.3863042555403808,False
2023-10-10,423.5924987792969,1.0,23.733760629871757,10000.0,10600.450952659296,53.44297063707563,0.0,0.0,53.44297063707563,53.44297063707563,False
2023-10-11,425.3276672363281,1.0,23.733760629871757,10000.0,10641.63302547098,94.62504344875924,0.0,0.0,94.62504344875924,94.62504344875924,False
2023-10-12,422.7347106933594,1.0,23.733760629871757,10000.0,10580.092415556499,33.084433534279015,0.0,0.0,33.084433534279015,33.084433534279015,False
2023-10-13,420.62908935546875,1.0,23.733760629871757,10000.0,10530.118102745853,-16.889879276366628,0.0,0.0,-16.889879276366628,-16.889879276366628,False
2023-10-16,425.0546875,1.0,23.733760629871757,10000.0,10635.154189752162,88.14620772994203,0.0,0.0,88.14620772994203,88.14620772994203,False
2023-10-17,425.0351867675781,1.0,23.733760629871757,10000.0,10634.691364036755,87.6833820145348,0.0,0.0,87.6833820145348,87.6833820145348,False
2023-10-18,419.37152099609375,1.0,23.733760629871757,10000.0,10500.271276328747,-46.736705693472686,0.0,0.0,-46.736705693472686,-46.736705693472686,False
2023-10-19,415.6867370605469,0.0,0.0,0.0,10405.884591672475,-134.19048559254043,6.93290475720373,9.93290475720373,-141.12339034974417,-144.12339034974417,False
2023-10-19,415.6867370605469,-1.0,-24.056577004869535,10000.0,10405.884591672475,0.0,0.0,0.0,0.0,0.0,False
2023-10-20,410.57879638671875,-1.0,-24.056577004869535,10000.0,10528.764159828726,122.87956815625148,0.0,0.0,122.87956815625148,122.87956815625148,False
2023-10-23,409.8671569824219,-1.0,-24.056577004869535,10000.0,10545.883767957894,139.9991762854188,0.0,0.0,139.9991762854188,139.9991762854188,False
2023-10-24,412.95733642578125,0.0,0.0,0.0,10464.577458238127,65.6600365473787,6.967169981726311,9.967169981726311,58.69286656565238,55.69286656565238,False
2023-10-24,412.95733642578125,1.0,24.215576569123986,10000.0,10464.577458238127,0.0,0.0,0.0,0.0,0.0,False
2023-10-25,407.030517578125,1.0,24.215576569123986,10000.0,10321.05612262138,-143.52133561674782,0.0,0.0,-143.52133561674782,-143.52133561674782,False
2023-10-26,402.1564636230469,0.0,0.0,0.0,10196.158870551328,-261.5493623679831,6.869225318816008,9.869225318816008,-268.4185876867991,-271.4185876867991,False
2023-10-26,402.1564636230469,-1.0,-24.86594374216821,10000.0,10196.158870551328,0.0,0.0,0.0,0.0,0.0,False
2023-10-27,400.3335876464844,-1.0,-24.86594374216821,10000.0,10241.48640203348,45.32753148215306,0.0,0.0,45.32753148215306,45.32753148215306,False
2023-10-30,405.11993408203125,0.0,0.0,0.0,10115.432536091786,-73.68948971468308,7.0368447448573415,10.03684474485734,-80.72633445954042,-83.72633445954042,False
2023-10-30,405.11993408203125,1.0,24.6840482502032,10000.0,10115.432536091786,0.0,0.0,0.0,0.0,0.0,False
2023-10-31,407.6641540527344,1.0,24.6840482502032,10000.0,10178.234184607752,62.80164851596601,0.0,0.0,62.80164851596601,62.80164851596601,False
2023-11-01,412.01177978515625,0.0,0.0,0.0,10278.466128634744,170.1186518688919,7.085059325934446,10.085059325934445,163.03359254295745,160.03359254295745,False
2023-11-01,412.01177978515625,-1.0,-24.27115070645433,10000.0,10278.466128634744,0.0,0.0,0.0,0.0,0.0,False
2023-11-02,419.9077453613281,0.0,0.0,0.0,10079.726136077265,-191.6441704722438,7.095822085236122,10.095822085236122,-198.73999255747992,-201.73999255747992,False
2023-11-02,419.9077453613281,1.0,23.814754813334197,10000.0,10079.726136077265,0.0,0.0,0.0,0.0,0.0,False
2023-11-03,423.73870849609375,0.0,0.0,0.0,10163.913967106751,91.23344775336409,7.045616723876682,10.045616723876682,84.18783102948741,81.18783102948741,False
2023-11-03,423.73870849609375,-1.0,-23.599448904470773,10000.0,10163.913967106751,0.0,0.0,0.0,0.0,0.0,False
2023-11-06,424.7135009765625,-1.0,-23.599448904470773,10000.0,10140.909401771467,-23.004565335284497,0.0,0.0,-23.004565335284497,-23.004565335284497,False
2023-11-07,425.9222412109375,-1.0,-23.599448904470773,10000.0,10112.383798371557,-51.53016873519482,0.0,0.0,-51.53016873519482,-51.53016873519482,False
2023-11-08,426.2342224121094,0.0,0.0,0.0,10097.991767578771,-58.892753151405486,7.029446376575703,10.029446376575702,-65.92219952798119,-68.92219952798119,False
2023-11-08,426.2342224121094,1.0,23.461278973351387,10000.0,10097.991767578771,0.0,0.0,0.0,0.0,0.0,False
2023-11-09,422.91009521484375,1.0,23.461278973351387,10000.0,10020.003492060818,-77.9882755179533,0.0,0.0,-77.9882755179533,-77.9882755179533,False
2023-11-10,429.5095520019531,1.0,23.461278973351387,10000.0,10174.835188815769,76.84342123699753,0.0,0.0,76.84342123699753,76.84342123699753,False
2023-11-13,429.1001892089844,0.0,0.0,0.0,10158.197394505343,67.23924654984694,7.033619623274924,10.033619623274923,60.205626926572016,57.205626926572016,False
2023-11-13,429.1001892089844,-1.0,-23.3045807284175,10000.0,10158.197394505343,0.0,0.0,0.0,0.0,0.0,False
2023-11-14,437.4250183105469,0.0,0.0,0.0,9957.093739331778,-194.00665184764148,7.097003325923821,10.097003325923822,-201.1036551735653,-204.1036551735653,False
2023-11-14,437.4250183105469,1.0,22.8610609393644,10000.0,9957.093739331778,0.0,0.0,0.0,0.0,0.0,False
2023-11-15,438.35107421875,0.0,0.0,0.0,9971.253774572193,21.170620550690728,7.010585310275346,10.010585310275346,14.160035240415382,11.160035240415382,False
2023-11-15,438.35107421875,-1.0,-22.812764900422504,10000.0,9971.253774572193,0.0,0.0,0.0,0.0,0.0,False
2023-11-16,438.8871765136719,-1.0,-22.812764900422504,10000.0,9959.023798955563,-12.229975616630327,0.0,0.0,-12.229975616630327,-12.229975616630327,False
2023-11-17,439.43310546875,-1.0,-22.812764900422504,10000.0,9946.569650051033,-24.6841245211599,0.0,0.0,-24.6841245211599,-24.6841245211599,False
2023-11-20,442.815673828125,-1.0,-22.812764900422504,10000.0,9869.403913309003,-101.84986126319018,0.0,0.0,-101.84986126319018,-101.84986126319018,False
2023-11-21,441.85064697265625,-1.0,-22.812764900422504,10000.0,9891.418844085405,-79.83493048678793,0.0,0.0,-79.83493048678793,-79.83493048678793,False
2023-11-22,443.5564880371094,0.0,0.0,0.0,9845.444517983726,-118.74988164764363,7.0593749408238216,10.059374940823822,-125.80925658846745,-128.80925658846746,False
2023-11-22,443.5564880371094,1.0,22.545042784186187,10000.0,9845.444517983726,0.0,0.0,0.0,0.0,0.0,False
2023-11-24,443.8294372558594,0.0,0.0,0.0,9844.595092972446,6.153651814627665,7.003076825907314,10.003076825907314,-0.8494250112796493,-3.8494250112796493,False
2023-11-24,443.8294372558594,-1.0,-22.53117788182037,10000.0,9844.595092972446,0.0,0.0,0.0,0.0,0.0,False
2023-11-27,443.0301208496094,0.0,0.0,0.0,9855.61363787559,18.00954013307637,6.990995229933462,9.990995229933462,11.018544903142908,8.018544903142908,False
2023-11-27,443.0301208496094,1.0,22.571828707318506,10000.0,9855.61363787559,0.0,0.0,0.0,0.0,0.0,False
2023-11-28,443.46875,1.0,22.571828707318506,10000.0,9865.514299924243,9.90066204865434,0.0,0.0,9.90066204865434,9.90066204865434,False
2023-11-29,443.1568298339844,1.0,22.571828707318506,10000.0,9858.47369136658,2.8600534909910493,0.0,0.0,2.8600534909910493,2.8600534909910493,False
2023-11-30,444.9017333984375,0.0,0.0,0.0,9890.838232875276,42.245717858615535,7.021122858929308,10.021122858929308,35.224594999686225,32.224594999686225,False
2023-11-30,444.9017333984375,-1.0,-22.476873541520618,10000.0,9890.838232875276,0.0,0.0,0.0,0.0,0.0,False
2023-12-01,447.53375244140625,0.0,0.0,0.0,9824.649093908,-59.159559187683044,7.029579779593842,10.029579779593842,-66.18913896727689,-69.18913896727689,False
2023-12-01,447.53375244140625,1.0,22.344683379627906,10000.0,9824.649093908,0.0,0.0,0.0,0.0,0.0,False
2023-12-04,445.1844177246094,0.0,0.0,0.0,9765.180201078605,-52.495140399594675,6.973752429800203,9.973752429800204,-59.468892829394875,-62.468892829394875,False
2023-12-04,445.1844177246094,-1.0,-22.462601119579144,10000.0,9765.180201078605,0.0,0.0,0.0,0.0,0.0,False
2023-12-05,445.0967102050781,-1.0,-22.462601119579144,10000.0,9767.150340105023,1.97013902641811,0.0,0.0,1.97013902641811,1.97013902641811,False
2023-12-06,443.3030700683594,0.0,0.0,0.0,9800.46129302919,42.25996196959932,6.978870019015201,9.9788700190152,35.28109195058411,32.28109195058411,False
2023-12-06,443.3030700683594,1.0,22.557930849560673,10000.0,9800.46129302919,0.0,0.0,0.0,0.0,0.0,False
2023-12-07,446.6856689453125,1.0,22.557930849560673,10000.0,9876.7657245873,76.30443155811008,0.0,0.0,76.30443155811008,76.30443155811008,False
2023-12-08,448.60601806640625,1.0,22.557930849560673,10000.0,9920.084827267949,119.62353423875902,0.0,0.0,119.62353423875902,119.62353423875902,False
2023-12-11,450.3509216308594,0.0,0.0,0.0,9952.36674873994,158.98494818484323,7.079492474092421,10.079492474092422,151.9054557107508,148.9054557107508,False
2023-12-11,450.3509216308594,-1.0,-22.20490626240293,10000.0,9952.36674873994,0.0,0.0,0.0,0.0,0.0,False
2023-12-12,452.4077453613281,-1.0,-22.20490626240293,10000.0,9906.695170606596,-45.671578133344156,0.0,0.0,-45.671578133344156,-45.671578133344156,False
2023-12-13,458.6465148925781,-1.0,-22.20490626240293,10000.0,9768.163877972454,-184.20287076748536,0.0,0.0,-184.20287076748536,-184.20287076748536,False
2023-12-14,460.1184997558594,-1.0,-22.20490626240293,10000.0,9735.478592063617,-216.88815667632298,0.0,0.0,-216.88815667632298,-216.88815667632298,False
2023-12-15,459.36090087890625,-1.0,-22.20490626240293,10000.0,9752.301004110863,-200.06574462907702,0.0,0.0,-200.06574462907702,-200.06574462907702,False
2023-12-18,461.9448547363281,-1.0,-22.20490626240293,10000.0,9694.924550920436,-257.44219781950414,0.0,0.0,-257.44219781950414,-257.44219781950414,False
2023-12-19,464.75390625,-1.0,-22.20490626240293,10000.0,9632.549825373091,-319.81692336684864,0.0,0.0,-319.81692336684864,-319.81692336684864,False
2023-12-20,458.31365966796875,-1.0,-22.20490626240293,10000.0,9775.554897033855,-176.81185170608478,0.0,0.0,-176.81185170608478,-176.81185170608478,False
2023-12-21,462.65936279296875,-1.0,-22.20490626240293,10000.0,9679.058966499,-273.30778224093956,0.0,0.0,-273.30778224093956,-273.30778224093956,False
2023-12-22,463.5891418457031,-1.0,-22.20490626240293,10000.0,9658.413309788286,-293.9534389516539,0.0,0.0,-293.9534389516539,-293.9534389516539,False
2023-12-26,465.54669189453125,-1.0,-22.20490626240293,10000.0,9614.946094450095,-337.4206542898446,0.0,0.0,-337.4206542898446,-337.4206542898446,False
2023-12-27,466.3883972167969,-1.0,-22.20490626240293,10000.0,9596.256106668621,-356.1106420713186,0.0,0.0,-356.1106420713186,-356.1106420713186,False
2023-12-28,466.5645751953125,-1.0,-22.20490626240293,10000.0,9592.344091170184,-360.0226575697561,0.0,0.0,-360.0226575697561,-360.0226575697561,False
2023-12-29,465.2138977050781,0.0,0.0,0.0,9615.17074273632,-330.030990508365,7.165015495254183,10.165015495254183,-337.1960060036192,-340.1960060036192,False
2023-12-29,465.2138977050781,1.0,21.49548852545134,10000.0,9615.17074273632,0.0,0.0,0.0,0.0,0.0,False
2024-01-02,462.6103820800781,0.0,0.0,0.0,9552.234884413421,-55.96384024302097,6.97201807987849,9.97201807987849,-62.935858322899456,-65.93585832289946,False
2024-01-02,462.6103820800781,-1.0,-21.616462551134433,10000.0,9552.234884413421,0.0,0.0,0.0,0.0,0.0,False
2024-01-03,458.8323974609375,0.0,0.0,0.0,9626.942380783355,81.66666303841521,6.959166668480792,9.959166668480792,74.70749636993442,71.70749636993442,False
2024-01-03,458.8323974609375,1.0,21.794450556101687,10000.0,9626.942380783355,0.0,0.0,0.0,0.0,0.0,False
2024-01-04,457.3544921875,1.0,21.794450556101687,10000.0,9594.732247374819,-32.21013340853642,0.0,0.0,-32.21013340853642,-32.21013340853642,False
2024-01-05,457.9808654785156,1.0,21.794450556101687,10000.0,9608.383709095522,-18.55867168783334,0.0,0.0,-18.55867168783334,-18.55867168783334,False
2024-01-08,464.51898193359375,1.0,21.794450556101687,10000.0,9750.878364905757,123.93598412240135,0.0,0.0,123.93598412240135,123.93598412240135,False
2024-01-09,463.81427001953125,1.0,21.794450556101687,10000.0,9735.519555938426,108.57717515507102,0.0,0.0,108.57717515507102,108.57717515507102,False
2024-01-10,466.43731689453125,1.0,21.794450556101687,10000.0,9792.68742136195,165.74504057859485,0.0,0.0,165.74504057859485,165.74504057859485,False
2024-01-11,466.2317810058594,1.0,21.794450556101687,10000.0,9788.207879598787,161.26549881543178,0.0,0.0,161.26549881543178,161.26549881543178,False
2024-01-12,466.5547790527344,1.0,21.794450556101687,10000.0,9795.247444561122,168.30506377776692,0.0,0.0,168.30506377776692,168.30506377776692,False
2024-01-16,464.8419494628906,1.0,21.794450556101687,10000.0,9757.917264754244,130.9748839708882,0.0,0.0,130.9748839708882,130.9748839708882,False
